LENSID,NIMG,IMG,ID,Parity,ZLENS,ZSRC,VELDISP,ELLIP,PHIE,KAPPA,GAMMA,S,DELAY,MAGI_IN,r0_r,RE_micro,weighted-score
16698218,2,B,16698218_B,Minimum,0.778,2.0,247.7422,0.2909355,154.4767,0.28,0.27,0.9,0.0,20.83,13.132612064922398,228.93258978322166,0.06581095127889433
19838767,4,A,19838767_A,Minimum,0.836,2.35,232.2737,0.4846869,-150.7851,0.29,0.3,0.9,0.0,21.33,11.304086351501033,224.8636340964834,0.06566872525303907
495991,4,B,495991_B,Minimum,0.21,1.7,215.7744,0.6280984,-14.42068,0.3,0.3,0.9,0.0,22.41,6.390698859147562,447.91345208985507,0.06566320407603687
2290510,2,A,2290510_A,Minimum,0.362,1.2,235.5049,0.3952828,4.625137,0.29,0.32,0.9,0.0,21.43,8.125054342744322,313.6359731645974,0.06565382852482797
3245600,2,B,3245600_B,Minimum,0.412,2.81,185.7804,0.2962451,159.7721,0.3,0.28,0.9,0.0,21.51,11.08352923919223,314.85391852752565,0.06560094054160041
3129413,2,A,3129413_A,Minimum,0.406,1.25,272.8978,0.3454626,-123.6902,0.31,0.28,0.9,0.0,19.99,15.075017717521183,297.24939466867994,0.06558550165818752
928295,2,A,928295_A,Minimum,0.262,2.03,208.4491,0.478558,-104.7495,0.29,0.28,0.9,0.0,20.71,13.879869795011961,402.9214226444375,0.06552098356991852
4123051,2,B,4123051_B,Minimum,0.45,1.71,262.4219,0.45037,62.24375,0.29,0.32,0.9,0.0,20.79,12.538104091499994,304.39244607816,0.06548778643237814
44971198,2,B,44971198_B,Minimum,1.202,1.64,302.6913,0.4188245,167.9445,0.27,0.31,0.9,0.0,21.81,8.068906198165333,135.93388225674047,0.06528588914183522
27379087,4,B,27379087_B,Minimum,0.96,2.09,230.6747,0.4123493,-147.8651,0.34,0.31,0.9,0.0,20.77,13.685695345848693,201.69208631678185,0.06523671668379576
445696,4,A,445696_A,Minimum,0.202,0.91,243.7811,0.5595709,-76.20058,0.26,0.2,0.9,0.0,21.31,7.306794867055062,392.98567148793103,0.06498899203079644
758963,2,B,758963_B,Minimum,0.244,3.75,196.7886,0.3553425,120.4997,0.31,0.26,0.9,0.0,21.47,12.09288422643,369.0218186395883,0.06496087112338199
174494,2,A,174494_A,Minimum,0.146,1.96,196.7886,0.357735,3.50702,0.31,0.27,0.9,0.0,20.73,13.583231821351687,534.7203417295073,0.06491563442532353
39989387,2,B,39989387_B,Minimum,1.138,2.32,274.1574,0.3420958,131.2317,0.3,0.31,0.9,0.0,21.63,9.939668537039932,184.250270992923,0.06485800349777623
25828203,2,B,25828203_B,Saddle,0.936,3.38,218.7762,0.01758439,-103.9535,1.32,1.28,0.4,49.196,22.57,7.491419357114514,209.5834826334778,0.06466537281390043
553152,2,B,553152_B,Minimum,0.218,2.1,221.8196,0.4763557,125.13,0.28,0.25,0.9,0.0,18.91,29.636289320788404,439.3194030917499,0.06461492514585955
9744821,2,A,9744821_A,Saddle,0.626,2.51,236.0478,0.05801111,-168.726,1.4,1.45,0.4,56.505,21.31,11.643148735996508,262.04973558748804,0.06446355123263191
136885,2,A,136885_A,Minimum,0.134,1.09,243.2204,0.292624,82.10029,0.27,0.25,0.9,0.0,20.07,13.554895456108378,521.7854131988693,0.06446301167158927
10710669,2,B,10710669_B,Minimum,0.65,2.75,195.8845,0.3904068,-10.49592,0.32,0.35,0.9,0.0,22.41,7.58583082712356,255.6281339648878,0.06444208394019188
4580287,2,B,4580287_B,Saddle,0.468,2.52,252.3481,0.1115732,-60.39601,1.77,1.76,0.3,127.61,20.81,14.342040856995983,301.2771920383683,0.06431886862277233
593139,2,B,593139_B,Minimum,0.224,2.41,154.17,0.2917968,-87.40708,0.29,0.27,0.9,0.0,19.31,26.328922938563803,427.7135231269407,0.0640224244635963
2188507,2,B,2188507_B,Minimum,0.356,1.8,267.3006,0.1196019,108.7882,0.35,0.23,0.9,0.0,19.99,17.845181227152086,345.80981783675713,0.06394651627007829
43076626,4,C,43076626_C,Minimum,1.178,4.16,242.1029,0.6245871,-151.1573,0.32,0.29,0.9,16.386,22.13,9.387451148025997,181.41918508772693,0.06393919589218387
62680267,4,C,62680267_C,Minimum,1.412,2.93,232.2737,0.3804993,154.8131,0.32,0.31,0.9,0.0,22.49,7.469729631153666,167.2482517862599,0.06391308112592207
34371777,2,A,34371777_A,Minimum,1.062,2.19,257.0396,0.4062498,163.4429,0.35,0.31,0.9,0.0,20.65,14.627004653685328,190.36573526602263,0.06390566129208312
2184287,2,B,2184287_B,Saddle,0.356,2.52,206.538,0.1297898,-18.65217,4.05,4.03,0.0,78.456,19.67,23.004402376898792,342.41167750079063,0.06371183539127524
19385783,4,A,19385783_A,Minimum,0.828,1.94,214.783,0.483536,-86.53538,0.28,0.27,0.9,0.0,21.59,9.472914061664873,218.32435759288535,0.06355458322424822
887024,2,A,887024_A,Saddle,0.258,1.67,176.1976,0.04082166,-68.04092,4.38,4.39,0.0,28.058,20.05,16.86678463439645,404.02156064325106,0.06349750386604165
31417072,4,D,31417072_D,Minimum,1.02,2.45,286.4178,0.4026993,-117.8411,0.32,0.27,0.9,0.0,20.93,13.525083405806141,200.82518420408695,0.0634518817398849
16896009,2,B,16896009_B,Minimum,0.782,2.37,195.8845,0.427423,-63.507,0.27,0.29,0.9,0.0,20.47,16.190248523447003,233.53979981244004,0.0634425543741183
12256139,2,B,12256139_B,Minimum,0.686,3.69,207.0141,0.3619797,102.049,0.32,0.35,0.9,0.0,21.63,11.27868553115785,236.40798982719463,0.06342989995586817
17019650,2,B,17019650_B,Saddle,0.784,1.94,281.1901,0.2656727,0.9727836,2.4,2.36,0.3,259.956,20.31,16.102139966863092,226.2285600163203,0.06336872429101244
61979879,2,A,61979879_A,Minimum,1.404,2.75,359.7493,0.3727596,-134.9059,0.29,0.33,0.9,0.0,21.01,13.551992517585898,165.55490097852433,0.06332265957723507
3427028,2,A,3427028_A,Minimum,0.42,1.57,218.273,0.3645978,111.5931,0.29,0.28,0.9,0.0,20.27,14.983712630853763,311.23173587922355,0.06327627844531397
12361468,4,A,12361468_A,Minimum,0.688,2.73,297.1666,0.4158886,-35.59984,0.33,0.3,0.9,0.0,22.39,7.632838038511469,248.9004234851923,0.06321971364812855
526334,2,A,526334_A,Minimum,0.214,1.45,230.1442,0.5700326,159.9665,0.26,0.27,0.9,0.0,18.69,27.80330371543442,436.61107009687856,0.06316621974919276
7332923,2,A,7332923_A,Minimum,0.56,1.47,265.4606,0.3858187,-35.30873,0.31,0.27,0.9,0.0,20.07,15.794162773569878,258.01995916887057,0.0631027214290204
13813934,2,A,13813934_A,Minimum,0.72,2.5,219.2805,0.4036799,21.85176,0.33,0.33,0.9,0.0,20.35,17.311146979862325,244.29972666763152,0.06306203955150069
29920833,2,B,29920833_B,Minimum,0.998,2.68,263.6331,0.3915149,-107.2657,0.3,0.31,0.9,0.0,21.99,8.960561193057384,205.33640793901168,0.06292608445517961
44173231,2,A,44173231_A,Minimum,1.192,2.07,252.9298,0.3501345,-155.2163,0.33,0.3,0.9,0.0,22.05,8.022935706710294,169.04208998251056,0.06282896137147759
21895713,2,B,21895713_B,Minimum,0.872,1.87,206.538,0.4918079,28.54426,0.27,0.3,0.9,0.0,21.43,9.97729461165402,208.15141359411166,0.06282176204817393
22637172,4,B,22637172_B,Minimum,0.884,2.98,279.2544,0.4923544,-22.89258,0.33,0.3,0.9,0.0,21.81,9.946745001136216,218.58249928722898,0.06280720628562142
24346641,2,A,24346641_A,Minimum,0.912,1.38,272.2701,0.3490693,-30.2127,0.27,0.26,0.9,0.0,19.23,21.7063121346344,163.65969555806694,0.06280109539174573
12980383,2,A,12980383_A,Saddle,0.702,3.81,229.6149,0.1033102,49.77618,1.57,1.56,0.4,110.101,21.31,12.96436191254882,232.07184574476648,0.06279124585178168
104229365,2,B,104229365_B,Minimum,1.848,4.3,238.2319,0.2909276,-70.97726,0.33,0.34,0.9,0.0,22.23,9.060043124883853,144.70311753524618,0.06277135599870463
6856380,2,A,6856380_A,Minimum,0.546,1.7,194.9845,0.3040764,16.30562,0.29,0.29,0.9,0.0,18.63,30.615993239611715,273.0932084301662,0.06271445513205343
1167650,2,A,1167650_A,Minimum,0.284,3.0,278.6121,0.5111852,-4.265764,0.26,0.28,0.9,0.0,21.81,9.964442891719456,367.8387538121495,0.0626094506804718
23341343,2,A,23341343_A,Saddle,0.896,2.36,194.0886,0.08922919,77.00397,1.53,1.55,0.3,43.143,21.21,11.897258240306048,216.12110218637218,0.06256267705101762
6607602,2,B,6607602_B,Saddle,0.538,1.35,216.7704,0.05363109,-21.9155,1.64,1.63,0.3,47.284,21.37,8.845210834237704,256.20433770964564,0.06255034656847736
14204393,4,C,14204393_C,Minimum,0.728,2.1,241.5461,0.548837,-142.564,0.28,0.35,0.9,0.0,21.19,11.519239976390324,240.20235241341447,0.06238925942240124
37296149,2,A,37296149_A,Saddle,1.102,2.95,311.889,0.1658873,159.621,2.03,2.03,0.4,416.196,20.31,18.471549537598495,194.8522743957653,0.06238501743951173
41986762,2,B,41986762_B,Minimum,1.164,2.01,245.4709,0.3405389,-84.67889,0.32,0.24,0.9,0.0,18.99,28.207831318525166,169.96508312450135,0.062355046020111486
59678950,2,B,59678950_B,Minimum,1.378,3.53,222.8435,0.408719,97.23651,0.33,0.37,0.9,0.0,19.55,26.452799090281538,171.85520181081142,0.0623424912774784
2791239,2,B,2791239_B,Minimum,0.39,2.61,164.4372,0.5318025,131.515,0.27,0.3,0.9,0.0,20.51,16.417164687435253,326.6713777564253,0.06231933524862625
677887,2,A,677887_A,Minimum,0.234,1.37,260.6154,0.3553846,92.33659,0.25,0.27,0.9,0.0,18.45,29.884418271248627,413.05759647980864,0.0622540324571398
46244921,2,B,46244921_B,Saddle,1.218,2.86,291.7427,0.005820532,72.90302,1.2,1.18,0.5,53.561,23.03,5.932300466949158,183.4865974459059,0.06220919060869815
2155783,2,B,2155783_B,Minimum,0.354,1.96,251.7677,0.4065357,-85.48521,0.29,0.28,0.9,0.0,21.59,9.510494806411325,348.18480521624394,0.06220421001527818
2256312,2,A,2256312_A,Minimum,0.36,1.47,247.1724,0.2805793,104.2538,0.26,0.2,0.9,0.0,19.51,19.920333708172798,333.8792713872959,0.06219527185004518
7126931,4,B,7126931_B,Minimum,0.554,1.44,223.3572,0.5003175,96.11155,0.32,0.24,0.9,0.0,21.23,9.671031868792141,257.86658364854947,0.06211103384428357
9752177,2,A,9752177_A,Minimum,0.626,2.95,295.8012,0.3790475,63.65702,0.29,0.32,0.9,0.0,21.27,12.408044117756653,257.9297525431618,0.06209008690703036
16374325,2,B,16374325_B,Minimum,0.772,2.39,199.9862,0.4105723,77.50962,0.28,0.3,0.9,0.0,21.45,10.815649119998351,235.28803454652348,0.06182373746615364
1096465,2,B,1096465_B,Minimum,0.278,1.57,180.3018,0.2762326,48.21953,0.29,0.27,0.9,0.0,21.15,10.404457372402206,386.5741989205108,0.06182167228523173
9805217,2,A,9805217_A,Minimum,0.628,3.1,183.6538,0.4118601,-143.409,0.27,0.29,0.9,0.0,21.65,10.738984478578493,255.4725028470905,0.06177561174984565
15580616,2,A,15580616_A,Minimum,0.756,1.34,369.8282,0.4407804,130.5522,0.31,0.29,0.9,0.0,21.41,8.6678661028673,195.39975502511882,0.06174016539094259
19059336,2,A,19059336_A,Saddle,0.822,2.59,252.3481,0.07896069,97.04591,1.45,1.49,0.4,101.139,21.75,9.796781218481804,228.03666823786483,0.06173205060517105
686384,4,B,686384_B,Minimum,0.236,3.27,153.1087,0.5537515,177.9386,0.29,0.27,0.9,0.0,21.33,12.426323090356028,391.21718349875863,0.0616519276822389
3474517,2,A,3474517_A,Minimum,0.422,1.75,252.9298,0.3652079,-52.34083,0.31,0.27,0.9,0.0,20.03,17.34845433473094,315.9765473009125,0.06158240109470324
16200925,2,B,16200925_B,Saddle,0.768,1.91,273.5269,0.02349175,-77.48793,1.76,1.73,0.4,152.164,21.59,9.41554008442857,228.32637453424738,0.06157209589046582
3976745,4,B,3976745_B,Minimum,0.444,2.41,201.3724,0.5696176,-161.3797,0.29,0.33,0.9,0.0,21.75,9.577079518581224,310.0996122246375,0.06156937673297841
10286271,2,A,10286271_A,Minimum,0.64,2.76,173.7801,0.3557991,61.36568,0.29,0.3,0.9,0.0,21.91,9.342365524116317,257.42936001618705,0.061547262607420446
354307,4,A,354307_A,Minimum,0.186,1.83,272.8978,0.400086,-63.6724,0.31,0.29,0.9,0.0,21.21,10.835350437579702,476.27735262809705,0.061510064876348726
22034533,2,B,22034533_B,Saddle,0.874,2.13,219.786,0.0971747,94.85034,1.38,1.43,0.4,60.339,21.71,9.333753852828226,215.7167345088073,0.06146014346956077
3132271,2,B,3132271_B,Minimum,0.406,0.96,309.0295,0.2934104,-75.33018,0.29,0.36,0.9,0.0,20.81,9.278805036987,260.6403226520636,0.06142502076451711
31836723,2,A,31836723_A,Minimum,1.026,2.54,248.3133,0.3093579,-114.5346,0.33,0.3,0.9,0.0,19.21,27.904861242499745,201.09823659579914,0.06137224396376052
7592871,4,C,7592871_C,Minimum,0.568,2.29,207.0141,0.6226141,30.33141,0.28,0.27,0.9,13.456,21.49,10.487289328568774,275.6475830865782,0.061349199564676396
14992229,2,B,14992229_B,Minimum,0.744,2.01,281.8383,0.4159884,-56.71087,0.29,0.29,0.9,0.0,21.95,8.271222389208475,235.48228673822655,0.06127653424685645
35093373,4,A,35093373_A,Minimum,1.072,2.8,290.4023,0.4642843,-23.68136,0.33,0.28,0.9,0.0,22.37,7.75246893919702,197.58798631608542,0.061020486206456594
6831,2,B,6831_B,Minimum,0.048,0.87,216.7704,0.5362552,109.6275,0.22,0.22,0.9,0.0,19.19,17.12066747251134,821.9901885749435,0.06079692697842964
20740806,2,A,20740806_A,Saddle,0.852,1.88,209.894,0.02651217,-106.5428,1.67,1.7,0.3,41.443,21.79,8.6125847326245,212.02178736857678,0.060770295997712664
2256312,2,B,2256312_B,Saddle,0.36,1.47,247.1724,0.2805793,104.2538,3.83,3.77,0.1,157.532,19.51,19.920333708172798,333.8792713872959,0.060758614851920294
34801727,2,A,34801727_A,Saddle,1.068,2.49,311.889,0.02700486,114.6068,2.11,2.16,0.3,307.974,20.87,13.937250565419582,195.5947662804963,0.06070334465033225
5844334,2,B,5844334_B,Minimum,0.514,1.8,175.7924,0.3368104,152.0648,0.32,0.27,0.9,0.0,20.09,17.12067813884601,285.4444742754457,0.060697402369893676
8662113,2,A,8662113_A,Saddle,0.598,2.64,179.4734,0.02716269,-76.73988,2.58,2.64,0.1,38.363,20.83,14.427551665519786,267.0330911646238,0.06052415658466916
627500,2,A,627500_A,Minimum,0.228,1.51,228.0342,0.2841007,14.12215,0.25,0.23,0.9,0.0,19.61,19.351557807233796,425.2659912844783,0.060430467574669834
20067887,2,A,20067887_A,Minimum,0.84,1.59,224.9055,0.3792269,0.1335096,0.26,0.28,0.9,0.0,20.09,16.23605694099288,198.82505879338723,0.06018443870206945
5173723,2,B,5173723_B,Minimum,0.49,2.75,279.2544,0.3374622,63.73888,0.31,0.3,0.9,0.0,21.67,10.30868224668733,291.79096684769814,0.060171664641397005
22505300,2,A,22505300_A,Minimum,0.882,2.54,217.771,0.3875998,1.897287,0.3,0.27,0.9,0.0,21.01,13.233656794054765,219.42587391163104,0.06010607516938127
73781553,4,D,73781553_D,Minimum,1.534,2.79,310.456,0.6591063,-86.56399,0.29,0.32,0.9,25.48,20.11,19.76054527618339,155.14395339626884,0.06001265923050345
818660,2,B,818660_B,Minimum,0.25,1.79,251.7677,0.4715793,117.6825,0.29,0.32,0.9,0.0,22.27,6.920353650344006,412.07936372785883,0.06000474272576549
45774327,2,A,45774327_A,Minimum,1.212,1.78,309.7419,0.4596245,-58.61707,0.28,0.22,0.9,0.0,20.25,15.94872853086944,147.93469663199232,0.05994260869617593
3887629,2,A,3887629_A,Minimum,0.44,2.09,288.4032,0.4468808,-38.36707,0.31,0.27,0.9,0.0,21.19,11.499179890712615,312.9934716065916,0.05988604820921932
726132,2,A,726132_A,Minimum,0.24,0.9,230.1442,0.4106764,-71.47601,0.26,0.31,0.9,0.0,20.65,9.542115672932427,353.97696314774413,0.05984955208077387
4624183,2,A,4624183_A,Minimum,0.47,1.44,218.7762,0.4549177,45.79582,0.31,0.35,0.9,0.0,19.15,22.90196857503356,285.59466944886054,0.05978484909337119
1414183,4,A,1414183_A,Minimum,0.304,1.76,225.9436,0.6466324,-160.7946,0.25,0.29,0.9,0.0,20.25,15.874221983744526,373.7350727866531,0.05971759865676442
12005607,2,B,12005607_B,Saddle,0.68,1.16,287.7398,0.0006880197,112.2708,1.24,1.28,0.5,19.092,23.49,3.3978728914044964,192.97099911876967,0.05967972454453056
686384,4,A,686384_A,Minimum,0.236,3.27,153.1087,0.5537515,177.9386,0.31,0.27,0.9,0.603,21.33,12.426323090356028,391.21718349875863,0.05966688270531218
18939348,4,A,18939348_A,Minimum,0.82,3.24,211.3489,0.6383319,125.7471,0.24,0.41,0.9,0.543,21.07,13.80917780760353,224.3964321241903,0.05949994881656874
22877449,2,A,22877449_A,Saddle,0.888,3.09,255.8586,0.02590128,-64.69063,1.49,1.49,0.4,103.984,21.25,12.664938549588543,217.3846533562533,0.05945184404714766
15871311,2,B,15871311_B,Minimum,0.762,3.7,217.771,0.246984,101.1882,0.3,0.27,0.9,0.0,21.01,14.591747344582405,225.74678228914195,0.05944473921645512
10546991,2,A,10546991_A,Minimum,0.646,2.38,230.1442,0.4180255,-44.75845,0.31,0.24,0.9,0.0,19.95,20.11200640715444,258.2722689976943,0.059293588735165145
4736966,4,A,4736966_A,Minimum,0.474,1.37,298.5383,0.6317744,77.01594,0.25,0.36,0.9,0.0,22.47,5.647351325080395,279.5152131114154,0.05919908450263709
31415433,2,A,31415433_A,Minimum,1.02,3.73,275.4229,0.3799909,-107.3091,0.33,0.28,0.9,0.0,20.49,18.131974913260713,198.03443910967025,0.05910483664354361
9201876,4,C,9201876_C,Minimum,0.612,2.29,225.9436,0.4289361,148.2219,0.33,0.3,0.9,0.0,21.25,11.58412538711779,265.4268929198801,0.05903840110295309
51303173,2,B,51303173_B,Minimum,1.28,3.61,234.9633,0.285005,98.64613,0.28,0.27,0.9,0.0,19.99,22.152084803542177,178.42621083526808,0.058989967244230404
21333340,2,B,21333340_B,Minimum,0.862,2.95,229.6149,0.3392159,-56.66698,0.33,0.33,0.9,0.0,22.15,8.615953153843222,221.50753563527144,0.058824099704581925
43079864,2,A,43079864_A,Saddle,1.178,3.55,279.8981,0.09963537,-3.987254,4.27,4.21,0.1,446.503,17.87,53.13944355826947,186.37318839355316,0.05876053599826174
4175695,2,A,4175695_A,Minimum,0.452,1.1,281.8383,0.3917538,-120.9664,0.25,0.23,0.9,0.0,19.93,14.43720541986006,261.4380954882951,0.058703777373953846
14478906,2,B,14478906_B,Minimum,0.734,2.87,207.4914,0.4763295,53.22831,0.28,0.3,0.9,0.0,20.75,15.277184550626629,240.15321038396633,0.058512050484221124
8454762,4,C,8454762_C,Minimum,0.592,1.57,302.6913,0.3896921,174.3971,0.33,0.31,0.9,0.0,22.27,6.540627789104625,254.6564781286043,0.05850438256016014
5100859,2,A,5100859_A,Minimum,0.488,2.12,184.0772,0.4211944,159.5425,0.29,0.33,0.9,0.0,20.33,16.50891335061461,297.2941877741519,0.058482434552463776
1896990,2,A,1896990_A,Minimum,0.338,1.26,240.4363,0.2727947,-46.78336,0.28,0.25,0.9,0.0,19.11,21.79897937685837,331.88511646440855,0.058456963281257414
15083575,2,A,15083575_A,Minimum,0.746,2.79,223.3572,0.4929569,-81.59959,0.26,0.3,0.9,0.0,20.43,17.306088664862255,238.87174551975934,0.05841342969419817
38189640,4,C,38189640_C,Minimum,1.114,2.35,289.7344,0.425497,-102.5069,0.31,0.3,0.9,0.0,21.79,9.341905427628248,187.78958698139795,0.0583948182919856
35093373,4,B,35093373_B,Minimum,1.072,2.8,290.4023,0.4642843,-23.68136,0.33,0.3,0.9,8.496,22.37,7.75246893919702,197.58798631608542,0.05837549875108717
9908041,2,B,9908041_B,Minimum,0.63,1.1,221.8196,0.356373,-82.72987,0.25,0.29,0.9,0.0,19.53,17.04053147820383,198.95564229333002,0.05835797241133255
211623,2,A,211623_A,Minimum,0.156,1.18,210.8628,0.3548787,-75.18701,0.27,0.26,0.9,0.0,20.83,10.326830286386318,492.61900248592246,0.05828162245660095
18177937,4,B,18177937_B,Minimum,0.806,2.3,221.3095,0.6089051,-31.2799,0.27,0.3,0.9,0.0,21.63,9.91070546052818,229.10071059814692,0.058172588941273896
9042251,4,B,9042251_B,Minimum,0.608,3.0,207.0141,0.5616248,6.684022,0.28,0.27,0.9,0.0,22.17,8.583274907927828,260.7263553677822,0.05805938437828026
2356709,2,B,2356709_B,Minimum,0.366,1.07,206.063,0.354343,-113.7049,0.27,0.25,0.9,0.0,19.93,14.217773949012567,296.8185805660812,0.05804887910235525
80169231,2,A,80169231_A,Minimum,1.602,2.59,297.1666,0.5419959,170.7021,0.25,0.36,0.9,0.0,22.17,8.231583908189817,144.10430686418317,0.05794621472188993
5441763,4,B,5441763_B,Minimum,0.5,4.43,180.3018,0.4906053,-85.27043,0.28,0.3,0.9,0.0,22.43,8.382265546045268,254.51131907987693,0.05788238843966535
778708,2,B,778708_B,Minimum,0.246,1.24,198.6095,0.5335635,-3.00342,0.25,0.3,0.9,0.0,19.99,15.012651065475039,393.242045263849,0.057878949963495095
5283641,2,A,5283641_A,Minimum,0.494,2.17,285.7591,0.2560289,-24.45038,0.31,0.28,0.9,0.0,20.77,13.872230768909805,295.56732666786826,0.05787386097680249
12538998,2,A,12538998_A,Saddle,0.692,1.81,276.6942,0.04145697,-153.4821,1.97,1.96,0.3,177.482,20.75,13.052816004345297,240.51277722075122,0.05787083174372391
48685211,4,C,48685211_C,Minimum,1.248,2.27,279.2544,0.6134341,-49.64755,0.29,0.27,0.9,0.0,20.15,18.220698334984885,169.93531734466873,0.057866284321312564
14491944,2,B,14491944_B,Minimum,0.734,1.81,218.7762,0.417952,160.3984,0.26,0.28,0.9,0.0,19.77,19.593147870484806,231.67842124101827,0.05784330814115465
9584685,2,A,9584685_A,Minimum,0.622,1.86,236.0478,0.4907251,-177.9277,0.29,0.32,0.9,0.0,19.45,22.61952602438847,257.89963962815415,0.0577926099589049
6848626,2,B,6848626_B,Minimum,0.546,1.82,183.6538,0.3423659,-71.03603,0.3,0.26,0.9,0.0,17.89,42.80339082785964,276.5853172239149,0.05775699913654616
972098,2,B,972098_B,Minimum,0.266,1.37,230.1442,0.5072497,59.71979,0.24,0.2,0.9,0.0,21.33,9.05826050429152,386.4027616693551,0.05762144381599091
21450835,2,A,21450835_A,Minimum,0.864,3.22,276.0578,0.3612977,-15.33873,0.29,0.29,0.9,0.0,20.13,20.35670905254235,219.16732603731933,0.05761219750102858
3786450,2,A,3786450_A,Minimum,0.436,1.9,206.063,0.4460099,-44.37324,0.26,0.28,0.9,0.0,19.89,19.008577565785323,313.19831687286813,0.05756590441000874
17427327,2,A,17427327_A,Minimum,0.792,1.69,205.1162,0.3516579,-8.719336,0.29,0.29,0.9,0.0,22.19,6.983192627993903,214.62127780543977,0.05748440711794553
1164265,2,B,1164265_B,Minimum,0.284,1.57,174.9847,0.2930442,-88.89865,0.26,0.2,0.9,0.0,19.77,18.43399372056646,382.38976096441576,0.05742662879268467
28213,2,B,28213_B,Minimum,0.078,1.89,220.2926,0.4168866,-137.5202,0.26,0.22,0.9,0.0,20.15,17.031219471757304,726.4778459659665,0.0574041373816732
15267897,4,A,15267897_A,Minimum,0.75,2.39,194.536,0.4349123,-123.3105,0.33,0.32,0.9,0.0,21.75,9.551082347850267,238.97201090772867,0.057313762145165086
2465273,2,B,2465273_B,Minimum,0.372,2.03,237.1374,0.4920862,-22.50127,0.24,0.25,0.9,0.0,21.17,11.470580367211921,339.93978654558543,0.05728086086282625
34665347,2,A,34665347_A,Minimum,1.066,1.83,271.6439,0.4519145,139.3884,0.24,0.25,0.9,0.0,18.73,30.286072794056977,174.5126702676372,0.05726745962959344
1805444,2,A,1805444_A,Minimum,0.332,1.09,239.8833,0.264316,46.84665,0.31,0.29,0.9,0.0,19.27,18.884094817889743,317.91878510856844,0.05721540255510452
7126931,4,A,7126931_A,Minimum,0.554,1.44,223.3572,0.5003175,96.11155,0.32,0.32,0.9,2.677,21.23,9.671031868792141,257.86658364854947,0.057162346810268605
57663,2,B,57663_B,Minimum,0.1,2.21,186.638,0.4196873,49.9582,0.25,0.28,0.9,0.0,21.05,12.432008534445524,635.4122852001449,0.057129643151284173
16905241,2,A,16905241_A,Minimum,0.782,1.8,248.8857,0.2193807,-21.51422,0.3,0.26,0.9,0.0,17.79,44.41410989327308,221.74353915066376,0.05710533513377362
